condition	mean_nuclear_wapl_fluorescence	normalised_wapl_fluorescence	figure_panel	mean_nuclear_sororin_fluorescence	normalised_sororin_fluorescence	mean_nuclear_smc4_fluorescence	normalised_smc4_fluorescence	mean_nuclear_nipbl_fluorescence	normalised_nipbl_fluorescence	mean_halo-tmr_fluorescence
smc4-aid_wapl-dtag_plus_dtag	8.39138092061374	0.209215	Appendix Fig. S1f, g			46.1769979986658	1.407367			
smc4-aid_wapl-dtag_plus_dtag	7.38846744333062	0.147345	Appendix Fig. S1f, g			22.3148649869051	0.574192			
smc4-aid_wapl-dtag_plus_dtag	7.68247362818155	0.165483	Appendix Fig. S1f, g			35.6006484080132	1.038081			
smc4-aid_wapl-dtag_plus_dtag	7.65772748980566	0.163956	Appendix Fig. S1f, g			42.6910840894897	1.285652			
smc4-aid_wapl-dtag_plus_dtag	6.52618491221763	0.094151	Appendix Fig. S1f, g			27.4192881538738	0.752419			
smc4-aid_wapl-dtag_plus_dtag	6.88723414378836	0.116424	Appendix Fig. S1f, g			47.3641813769805	1.448819			
smc4-aid_wapl-dtag_plus_dtag	6.82354975360941	0.112495	Appendix Fig. S1f, g			48.2772110313824	1.480699			
smc4-aid_wapl-dtag_plus_dtag	7.8070115724983	0.173165	Appendix Fig. S1f, g			34.5800204220558	1.002445			
smc4-aid_wapl-dtag_plus_dtag	7.50751445086705	0.154689	Appendix Fig. S1f, g			33.1868428296174	0.9538			
smc4-aid_wapl-dtag_plus_dtag	8.3218466231555	0.204926	Appendix Fig. S1f, g			33.2634257945516	0.956474			
smc4-aid_wapl-dtag_plus_dtag	7.06874007411329	0.127621	Appendix Fig. S1f, g			30.3524351508735	0.854834			
smc4-aid_wapl-dtag_plus_dtag	7.49734802121583	0.154062	Appendix Fig. S1f, g			37.0951539054354	1.090264			
smc4-aid_wapl-dtag_plus_dtag	7.28005108684764	0.140657	Appendix Fig. S1f, g			42.6184513673245	1.283116			
smc4-aid_wapl-dtag_plus_dtag	6.99809358333937	0.123263	Appendix Fig. S1f, g			35.439006732788	1.032437			
smc4-aid_wapl-dtag_plus_dtag	7.27372282959385	0.140267	Appendix Fig. S1f, g			27.8174259324127	0.766321			
smc4-aid_wapl-dtag_plus_dtag	7.46896551724138	0.152311	Appendix Fig. S1f, g			40.3584143825523	1.204204			
smc4-aid_wapl-dtag_plus_dtag	7.3299154959901	0.143733	Appendix Fig. S1f, g			39.6845901286399	1.180677			
smc4-aid_wapl-dtag_plus_dtag	6.29051266941662	0.079612	Appendix Fig. S1f, g			29.0558570852588	0.809562			
smc4-aid_wapl-dtag_plus_dtag	7.18907429731616	0.135045	Appendix Fig. S1f, g			47.3062622930017	1.446797			
smc4-aid_wapl-dtag_plus_dtag	6.61344087274762	0.099534	Appendix Fig. S1f, g			22.5286370311662	0.581656			
smc4-aid_wapl-dtag_plus_dtag	7.17689235510551	0.134293	Appendix Fig. S1f, g			41.7579483631561	1.253071			
smc4-aid_wapl-dtag_plus_dtag	6.40014514289664	0.086375	Appendix Fig. S1f, g			22.8624943843522	0.593313			
smc4-aid_wapl-dtag_plus_dtag	6.17984929624188	0.072785	Appendix Fig. S1f, g			34.9036538552675	1.013745			
smc4-aid_wapl-dtag_plus_dtag	6.85473411154345	0.114419	Appendix Fig. S1f, g			32.703778084599	0.936934			
smc4-aid_wapl-dtag_plus_dtag	7.27359839816934	0.140259	Appendix Fig. S1f, g			28.5644409937888	0.792404			
smc4-aid_wapl-dtag_plus_dtag	8.09496253999885	0.190929	Appendix Fig. S1f, g			32.7230259250034	0.937606			
smc4-aid_wapl-dtag_plus_dtag	6.94490262464913	0.119982	Appendix Fig. S1f, g			40.5660213560205	1.211453			
smc4-aid_wapl-dtag_plus_dtag	7.66882109617373	0.16464	Appendix Fig. S1f, g			37.8054550155119	1.115065			
smc4-aid_wapl-dtag_plus_dtag	7.51221553670978	0.154979	Appendix Fig. S1f, g			35.9495112206061	1.050262			
smc4-aid_wapl-dtag_plus_dtag	6.77121962029992	0.109267	Appendix Fig. S1f, g			38.4850409987442	1.138793			
smc4-aid_wapl-dtag_plus_dtag	7.48748078634415	0.153453	Appendix Fig. S1f, g			39.3518121511205	1.169058			
smc4-aid_wapl-dtag_plus_dtag	7.45358865662915	0.151363	Appendix Fig. S1f, g			37.3176436193539	1.098032			
smc4-aid_wapl-dtag_plus_dtag	7.46206726362547	0.151886	Appendix Fig. S1f, g			35.9331594162025	1.049691			
smc4-aid_wapl-dtag_plus_dtag	8.97224754866676	0.245049	Appendix Fig. S1f, g			25.1508389717997	0.673214			
smc4-aid_wapl-dtag_plus_dtag	7.97057646116894	0.183256	Appendix Fig. S1f, g			26.3031675340272	0.713449			
smc4-aid_wapl-dtag_plus_dtag	6.95276396607195	0.120467	Appendix Fig. S1f, g			32.5416301062689	0.931272			
smc4-aid_wapl-dtag_plus_dtag	7.52652572796171	0.155862	Appendix Fig. S1f, g			24.3951070336391	0.646826			
smc4-aid_wapl-dtag_plus_dtag	6.61484928520522	0.099621	Appendix Fig. S1f, g			32.2432398440448	0.920853			
smc4-aid_wapl-dtag_plus_dtag	6.07678014314553	0.066427	Appendix Fig. S1f, g			27.7862910625803	0.765234			
smc4-aid_wapl-dtag_plus_dtag	6.53203526818516	0.094512	Appendix Fig. S1f, g			28.2006980161646	0.779703			
smc4-aid_wapl-dtag_plus_dtag	7.5071963491692	0.15467	Appendix Fig. S1f, g			33.4749590451673	0.96386			
smc4-aid_wapl-dtag_plus_dtag	8.46172912038482	0.213555	Appendix Fig. S1f, g			33.6261773183763	0.96914			
smc4-aid_wapl-dtag_plus_dtag	7.49702203692674	0.154042	Appendix Fig. S1f, g			38.7851285105603	1.149271			
smc4-aid_wapl-dtag_plus_dtag	7.19020061728395	0.135114	Appendix Fig. S1f, g			42.5524691358025	1.280812			
smc4-aid_wapl-dtag_plus_dtag	7.2878846401442	0.14114	Appendix Fig. S1f, g			43.6126947341316	1.317832			
smc4-aid_wapl-dtag_plus_dtag	6.94564954243936	0.120028	Appendix Fig. S1f, g			36.2465259284365	1.060633			
smc4-aid_wapl-dtag_plus_dtag	8.32940217288258	0.205392	Appendix Fig. S1f, g			41.5667128040803	1.246394			
smc4-aid_wapl-dtag_plus_dtag	7.41086297702063	0.148727	Appendix Fig. S1f, g			41.5837526112926	1.246989			
smc4-aid_wapl-dtag_plus_dtag	7.43884698275862	0.150453	Appendix Fig. S1f, g			40.809213362069	1.219945			
smc4-aid_wapl-dtag_plus_dtag	6.46385401459854	0.090306	Appendix Fig. S1f, g			31.3955328467153	0.891255			
smc4-aid_wapl-dtag_plus_dtag	6.74981602037928	0.107947	Appendix Fig. S1f, g			29.4072176620436	0.82183			
smc4-aid_wapl-dtag_plus_dtag	7.37367575288656	0.146433	Appendix Fig. S1f, g			49.9769075110106	1.540046			
smc4-aid_wapl-dtag_plus_dtag	6.5845429490124	0.097751	Appendix Fig. S1f, g			23.2875516766192	0.608155			
smc4-aid_wapl-dtag_plus_dtag	7.37957084068195	0.146796	Appendix Fig. S1f, g			44.1394767783657	1.336225			
smc4-aid_wapl-dtag_plus_dtag	6.58987141684652	0.09808	Appendix Fig. S1f, g			24.8307140468736	0.662036			
smc4-aid_wapl-dtag_plus_dtag	6.92711423653078	0.118884	Appendix Fig. S1f, g			31.1379335604146	0.88226			
smc4-aid_wapl-dtag_plus_dtag	6.14958651254169	0.070918	Appendix Fig. S1f, g			37.2914058573582	1.097116			
smc4-aid_wapl-dtag_plus_dtag	6.98135882282949	0.122231	Appendix Fig. S1f, g			34.8134692420577	1.010596			
smc4-aid_wapl-dtag_plus_dtag	6.70389808270199	0.105114	Appendix Fig. S1f, g			37.4593896812968	1.102981			
smc4-aid_wapl-dtag_plus_dtag	7.18985871879234	0.135093	Appendix Fig. S1f, g			25.6387237689734	0.690249			
smc4-aid_wapl-dtag_plus_dtag	6.67204755916314	0.103149	Appendix Fig. S1f, g			43.9920887161312	1.331079			
smc4-aid_wapl-dtag_plus_dtag	7.24246094995218	0.138338	Appendix Fig. S1f, g			30.4132610774625	0.856957			
smc4-aid_wapl-dtag_plus_dtag	7.27650924218787	0.140439	Appendix Fig. S1f, g			28.6639247388077	0.795877			
smc4-aid_wapl-dtag_plus_dtag	6.75254478585835	0.108115	Appendix Fig. S1f, g			36.0443468976154	1.053574			
smc4-aid_wapl-dtag_plus_dtag	6.14558823529412	0.070672	Appendix Fig. S1f, g			37.6315359477124	1.108992			
smc4-aid_wapl-dtag_plus_dtag	6.93438431257128	0.119333	Appendix Fig. S1f, g			26.8732386593576	0.733353			
smc4-aid_wapl-dtag_plus_dtag	6.2176889469882	0.07512	Appendix Fig. S1f, g			35.480546286422	1.033888			
smc4-aid_wapl-dtag_plus_dtag	6.68847874720358	0.104163	Appendix Fig. S1f, g			27.3589555369128	0.750313			
smc4-aid_wapl-dtag_plus_dtag	6.18611680880924	0.073172	Appendix Fig. S1f, g			25.7286336320127	0.693388			
smc4-aid_wapl-dtag_plus_dtag	7.46215829055748	0.151891	Appendix Fig. S1f, g			25.9762643746767	0.702034			
smc4-aid_wapl-dtag_plus_dtag	6.31956689868523	0.081404	Appendix Fig. S1f, g			30.5244006187162	0.860838			
smc4-aid_wapl-dtag_plus_dtag	7.50393535353535	0.154469	Appendix Fig. S1f, g			29.982303030303	0.84191			
smc4-aid_wapl-dtag_plus_dtag	7.56121564308644	0.158002	Appendix Fig. S1f, g			36.562457529817	1.071664			
smc4-aid_wapl-dtag_plus_dtag	7.40949952744137	0.148643	Appendix Fig. S1f, g			44.5667626436908	1.351144			
smc4-aid_wapl-dtag_plus_dtag	8.08784546556842	0.19049	Appendix Fig. S1f, g			45.529372412928	1.384755			
smc4-aid_wapl-dtag_plus_dtag	7.03872235493566	0.125769	Appendix Fig. S1f, g			25.6205209216306	0.689613			
smc4-aid_wapl-dtag_plus_dtag	7.80825784304377	0.173242	Appendix Fig. S1f, g			38.51810813388	1.139948			
smc4-aid_wapl-dtag_plus_dtag	7.38746137356978	0.147283	Appendix Fig. S1f, g			29.452771359372	0.823421			
smc4-aid_wapl-dtag_plus_dtag	6.89689657714328	0.11702	Appendix Fig. S1f, g			39.314691500602	1.167762			
smc4-aid_wapl-dtag_plus_dtag	7.55342876165113	0.157522	Appendix Fig. S1f, g			28.9061584553928	0.804335			
smc4-aid_wapl-dtag_plus_dtag	6.75235307621671	0.108103	Appendix Fig. S1f, g			31.2707759412305	0.886899			
smc4-aid_wapl-dtag_plus_dtag	7.39076592202026	0.147487	Appendix Fig. S1f, g			46.303628416817	1.411789			
smc4-aid_wapl-dtag_plus_dtag	6.68931939581363	0.104215	Appendix Fig. S1f, g			24.3361872875508	0.644769			
smc4-aid_wapl-dtag_plus_dtag	7.18847216953011	0.135008	Appendix Fig. S1f, g			33.9959893772695	0.982053			
smc4-aid_wapl-dtag_plus_dtag	6.88041853512706	0.116004	Appendix Fig. S1f, g			24.3339872944694	0.644692			
smc4-aid_wapl-dtag_plus_dtag	7.92332549941246	0.180341	Appendix Fig. S1f, g			25.4310765615113	0.682998			
smc4-aid_wapl-dtag_plus_dtag	6.74831602937453	0.107854	Appendix Fig. S1f, g			23.8095973664219	0.626383			
smc4-aid_wapl-dtag_plus_dtag	7.30648665110141	0.142288	Appendix Fig. S1f, g			37.8668155517206	1.117207			
smc4-aid_wapl-dtag_plus_dtag	7.46507992215168	0.152072	Appendix Fig. S1f, g			29.0982994608046	0.811044			
smc4-aid_wapl-dtag_plus_dtag	7.25635658648732	0.139195	Appendix Fig. S1f, g			29.0854064440861	0.810594			
smc4-aid_wapl-dtag_plus_dtag	6.99667447442237	0.123175	Appendix Fig. S1f, g			33.0830803042133	0.950177			
smc4-aid_wapl-dtag_plus_dtag	7.61681379593513	0.161432	Appendix Fig. S1f, g			49.5549852870732	1.525314			
smc4-aid_wapl-dtag_plus_dtag	7.62252822230492	0.161785	Appendix Fig. S1f, g			29.8647562337179	0.837806			
smc4-aid_wapl-dtag_plus_dtag	6.99926753774543	0.123335	Appendix Fig. S1f, g			29.7490489804598	0.833766			
smc4-aid_wapl-dtag_plus_dtag	7.33703343241182	0.144172	Appendix Fig. S1f, g			36.0479785359181	1.0537			
smc4-aid_wapl-dtag_plus_dtag	8.1185065994042	0.192382	Appendix Fig. S1f, g			27.9165887494836	0.769783			
smc4-aid_wapl-dtag_plus_dtag	8.25188450602088	0.20061	Appendix Fig. S1f, g			26.7458636285567	0.728906			
smc4-aid_wapl-dtag_plus_dtag	9.86979824828969	0.300419	Appendix Fig. S1f, g			14.0966055165802	0.287242			
smc4-aid_wapl-dtag_plus_dtag	7.50348305909965	0.154441	Appendix Fig. S1f, g			23.0207485456044	0.598839			
smc4-aid_wapl-dtag_plus_dtag	7.62190856857357	0.161746	Appendix Fig. S1f, g			38.4296527604297	1.136859			
smc4-aid_wapl-dtag_plus_dtag	8.68924091005741	0.22759	Appendix Fig. S1f, g			29.9525834573676	0.840872			
smc4-aid_wapl-dtag_plus_dtag	7.7577043044292	0.170124	Appendix Fig. S1f, g			36.2100062383032	1.059358			
smc4-aid_wapl-dtag_plus_dtag	8.62383541248393	0.223556	Appendix Fig. S1f, g			29.2390534413138	0.815959			
smc4-aid_wapl-dtag_plus_dtag	8.04389889713097	0.187779	Appendix Fig. S1f, g			25.9385572432199	0.700718			
smc4-aid_wapl-dtag_plus_dtag	7.11761351292635	0.130636	Appendix Fig. S1f, g			32.2051651097111	0.919524			
smc4-aid_wapl-dtag_plus_dtag	6.8050345186922	0.111353	Appendix Fig. S1f, g			31.4320698189397	0.89253			
smc4-aid_wapl-dtag_plus_dtag	6.79570892424192	0.110778	Appendix Fig. S1f, g			28.2538111528115	0.781558			
smc4-aid_wapl-dtag_plus_dtag	6.8131160806238	0.111852	Appendix Fig. S1f, g			28.0671619832279	0.775041			
smc4-aid_wapl-dtag_plus_dtag	5.72380339553532	0.044652	Appendix Fig. S1f, g			15.9130822155125	0.350666			
smc4-aid_wapl-dtag_plus_dtag	7.8124498971803	0.173501	Appendix Fig. S1f, g			33.3309051618975	0.95883			
smc4-aid_wapl-dtag_plus_dtag	8.26906569825025	0.20167	Appendix Fig. S1f, g			32.9296090175919	0.944819			
smc4-aid_wapl-dtag_plus_dtag	8.14907632217882	0.194268	Appendix Fig. S1f, g			35.4525704634224	1.032911			
smc4-aid_wapl-dtag_plus_dtag	7.88007038552069	0.177672	Appendix Fig. S1f, g			41.0595763157293	1.228686			
smc4-aid_wapl-dtag_plus_dtag	8.41348512929132	0.210579	Appendix Fig. S1f, g			18.6264936898773	0.445408			
smc4-aid_wapl-dtag_plus_dtag	7.69753188669869	0.166412	Appendix Fig. S1f, g			45.3561371542157	1.378706			
smc4-aid_wapl-dtag_plus_dtag	7.77637339942173	0.171275	Appendix Fig. S1f, g			39.3126394052045	1.16769			
smc4-aid_wapl-dtag_plus_dtag	7.28514189394567	0.140971	Appendix Fig. S1f, g			37.0630578352538	1.089143			
smc4-aid_wapl-dtag_plus_dtag	6.95743979790769	0.120755	Appendix Fig. S1f, g			35.6762953403443	1.040723			
smc4-aid_wapl-dtag_plus_dtag	7.490115605762	0.153616	Appendix Fig. S1f, g			24.5690485381662	0.6529			
smc4-aid_wapl-dtag_plus_dtag	7.41321753865706	0.148872	Appendix Fig. S1f, g			50.9940690531667	1.575561			
smc4-aid_wapl-dtag_plus_dtag	7.74929448165652	0.169605	Appendix Fig. S1f, g			28.1208901431437	0.776917			
smc4-aid_wapl-dtag_plus_dtag	7.75210593822581	0.169778	Appendix Fig. S1f, g			55.5373869033175	1.734196			
smc4-aid_wapl-dtag_plus_dtag	8.63199185201498	0.224059	Appendix Fig. S1f, g			28.5627064523233	0.792343			
smc4-aid_wapl-dtag_plus_dtag	8.7291037735849	0.23005	Appendix Fig. S1f, g			29.4316745283019	0.822684			
smc4-aid_wapl-dtag_plus_dtag	8.04713795762104	0.187979	Appendix Fig. S1f, g			37.8488820354665	1.116581			
smc4-aid_wapl-dtag_plus_dtag	8.00215982721382	0.185204	Appendix Fig. S1f, g			27.7642702869485	0.764465			
smc4-aid_wapl-dtag_plus_dtag	7.38269771976865	0.146989	Appendix Fig. S1f, g			23.5636980078445	0.617797			
smc4-aid_wapl-dtag_plus_dtag	7.32154555204499	0.143217	Appendix Fig. S1f, g			34.609350995681	1.003469			
smc4-aid_wapl-dtag_plus_dtag	7.7798174048174	0.171488	Appendix Fig. S1f, g			34.8612810800311	1.012265			
smc4-aid_wapl-dtag_plus_dtag	6.67377437168939	0.103256	Appendix Fig. S1f, g			28.9851910289643	0.807095			
smc4-aid_wapl-dtag_plus_dtag	7.0641055581504	0.127335	Appendix Fig. S1f, g			28.7929705744979	0.800383			
smc4-aid_wapl-dtag_plus_dtag	7.64587184832632	0.163225	Appendix Fig. S1f, g			30.5486370609291	0.861684			
smc4-aid_wapl-dtag_plus_dtag	7.7715543723121	0.170978	Appendix Fig. S1f, g			36.5825312308007	1.072365			
smc4-aid_wapl-dtag_plus_dtag	7.25076044342301	0.13885	Appendix Fig. S1f, g			36.1337873462214	1.056696			
smc4-aid_wapl-dtag_plus_dtag	6.51514057674568	0.093469	Appendix Fig. S1f, g			32.9590903621706	0.945848			
smc4-aid_wapl-dtag_plus_dtag	7.76795532646048	0.170756	Appendix Fig. S1f, g			42.5914518900344	1.282174			
smc4-aid_wapl-dtag_plus_dtag	8.54325866394334	0.218585	Appendix Fig. S1f, g			38.5077370512621	1.139586			
smc4-aid_wapl-dtag_plus_dtag	8.20973521799721	0.19801	Appendix Fig. S1f, g			54.1994657906961	1.687481			
smc4-aid_wapl-dtag_plus_dtag	7.21155168462067	0.136431	Appendix Fig. S1f, g			45.2745817098327	1.375858			
smc4-aid_wapl-dtag_plus_dtag	7.1301261204093	0.131408	Appendix Fig. S1f, g			54.2501388117712	1.689251			
smc4-aid_wapl-dtag_plus_dtag	8.00196382900987	0.185192	Appendix Fig. S1f, g			31.5168067226891	0.895489			
smc4-aid_wapl-dtag_plus_dtag	8.63689078097475	0.224361	Appendix Fig. S1f, g			32.0031806615776	0.912471			
smc4-aid_wapl-dtag_plus_dtag	7.90855253417559	0.17943	Appendix Fig. S1f, g			32.1631545180872	0.918057			
smc4-aid_wapl-dtag_plus_dtag	8.03140289844288	0.187008	Appendix Fig. S1f, g			28.35227801239	0.784996			
smc4-aid_wapl-dtag_plus_dtag	7.33002247737075	0.14374	Appendix Fig. S1f, g			35.3430532774437	1.029087			
smc4-aid_wapl-dtag_plus_dtag	7.81054228660924	0.173383	Appendix Fig. S1f, g			37.5092991386061	1.104724			
smc4-aid_wapl-dtag_plus_dtag	6.70445152910615	0.105148	Appendix Fig. S1f, g			28.7241705041918	0.797981			
smc4-aid_wapl-dtag_plus_dtag	6.74992217495071	0.107953	Appendix Fig. S1f, g			26.4666908789042	0.719158			
smc4-aid_wapl-dtag_plus_dtag	6.57353890555577	0.097072	Appendix Fig. S1f, g			37.7966809706452	1.114758			
smc4-aid_wapl-dtag_plus_dtag	6.57973568281938	0.097454	Appendix Fig. S1f, g			37.7699735682819	1.113826			
smc4-aid_wapl-dtag_plus_dtag	5.85170068027211	0.052542	Appendix Fig. S1f, g			24.9767779839208	0.667136			
smc4-aid_wapl-dtag_plus_dtag	7.1909150757077	0.135158	Appendix Fig. S1f, g			33.6590125082291	0.970287			
smc4-aid_wapl-dtag_plus_dtag	6.90605338231271	0.117585	Appendix Fig. S1f, g			31.8695533236938	0.907806			
smc4-aid_wapl-dtag_plus_dtag	6.58867638385711	0.098006	Appendix Fig. S1f, g			31.5396691661752	0.896287			
smc4-aid_wapl-dtag_plus_dtag	6.79949932682598	0.111012	Appendix Fig. S1f, g			43.9753660383709	1.330495			
smc4-aid_wapl-dtag_plus_dtag	6.6242143727162	0.100198	Appendix Fig. S1f, g			31.0110109622412	0.877829			
smc4-aid_wapl-dtag_plus_dtag	6.21028376629526	0.074663	Appendix Fig. S1f, g			17.6937912313374	0.412842			
smc4-aid_wapl-dtag_plus_dtag	7.74228755005941	0.169173	Appendix Fig. S1f, g			23.6777274127536	0.621778			
smc4-aid_wapl-dtag_plus_dtag	6.10380396935933	0.068094	Appendix Fig. S1f, g			18.5789084261838	0.443747			
smc4-aid_wapl-dtag_plus_dtag	8.0120563449591	0.185815	Appendix Fig. S1f, g			33.8835270960202	0.978126			
smc4-aid_wapl-dtag_plus_dtag	7.79814681683841	0.172619	Appendix Fig. S1f, g			40.6606757728253	1.214758			
smc4-aid_wapl-dtag_plus_dtag	7.72597864768683	0.168166	Appendix Fig. S1f, g			39.0650207591934	1.159044			
smc4-aid_wapl-dtag_plus_dtag	7.62905734043609	0.162187	Appendix Fig. S1f, g			29.161797306687	0.813261			
smc4-aid_wapl-dtag_plus_dtag	7.70795690477526	0.167055	Appendix Fig. S1f, g			32.3020593681612	0.922907			
smc4-aid_wapl-dtag_plus_dtag	7.85226158319426	0.175957	Appendix Fig. S1f, g			36.6889183283726	1.07608			
smc4-aid_wapl-dtag_plus_dtag	9.05895208337096	0.250398	Appendix Fig. S1f, g			21.5285458847328	0.546737			
smc4-aid_wapl-dtag_plus_dtag	7.75759818027351	0.170117	Appendix Fig. S1f, g			38.2618323330319	1.131			
smc4-aid_wapl-dtag_plus_dtag	8.30178928379894	0.203688	Appendix Fig. S1f, g			20.089935481774	0.496506			
smc4-aid_wapl-dtag_plus_dtag	7.26126590987272	0.139498	Appendix Fig. S1f, g			35.1564805259336	1.022573			
smc4-aid_wapl-dtag_plus_dtag	6.91679343692274	0.118248	Appendix Fig. S1f, g			47.6126806476149	1.457496			
smc4-aid_wapl-dtag_plus_dtag	8.52760551248923	0.217619	Appendix Fig. S1f, g			13.9170327304048	0.280972			
smc4-aid_wapl-dtag_plus_dtag	7.00808838035115	0.12388	Appendix Fig. S1f, g			48.0454302060141	1.472606			
smc4-aid_wapl-dtag_plus_dtag	6.83809095370522	0.113392	Appendix Fig. S1f, g			6.65389334205791	0.027371			
smc4-aid_wapl-dtag_plus_dtag	6.64047263463059	0.101201	Appendix Fig. S1f, g			5.51159624000703	-0.01251			
smc4-aid_wapl-dtag_plus_dtag	7.29018245004344	0.141282	Appendix Fig. S1f, g			40.9129742253113	1.223568			
smc4-aid_wapl-dtag_plus_dtag	6.59357887874837	0.098308	Appendix Fig. S1f, g			5.39031942633638	-0.01675			
smc4-aid_wapl-dtag_plus_dtag	6.69023789991797	0.104271	Appendix Fig. S1f, g			5.68162428219852	-0.00658			
smc4-aid_wapl-dtag_plus_dtag	6.47396639199741	0.090929	Appendix Fig. S1f, g			5.33474865963801	-0.01869			
smc4-aid_wapl-dtag_plus_dtag	6.7416572155205	0.107443	Appendix Fig. S1f, g			5.0341272296113	-0.02919			
smc4-aid_wapl-dtag_plus_dtag	6.54792105899838	0.095492	Appendix Fig. S1f, g			5.12833097155497	-0.0259			
smc4-aid_wapl-dtag_plus_dtag	6.4774251229325	0.091143	Appendix Fig. S1f, g			5.07908943984045	-0.02762			
smc4-aid_wapl-dtag_plus_dtag	6.42314460596786	0.087794	Appendix Fig. S1f, g			4.71006120887529	-0.0405			
smc4-aid_wapl-dtag_plus_dtag	6.30749796251019	0.08066	Appendix Fig. S1f, g			4.98455582722086	-0.03092			
smc4-aid_wapl-dtag_plus_dtag	7.30483004012416	0.142186	Appendix Fig. S1f, g			26.841225679461	0.732236			
smc4-aid_wapl-dtag_plus_dtag	7.3492485238862	0.144926	Appendix Fig. S1f, g			29.1059044551798	0.81131			
smc4-aid_wapl-dtag_plus_dtag	6.32231680236862	0.081574	Appendix Fig. S1f, g			4.79770540340489	-0.03744			
smc4-aid_wapl-dtag_plus_dtag	6.40716485401318	0.086808	Appendix Fig. S1f, g			4.38077417845866	-0.052			
smc4-aid_wapl-dtag_plus_dtag	7.21509070195425	0.13665	Appendix Fig. S1f, g			24.2406099377793	0.641432			
smc4-aid_wapl-dtag_plus_dtag	7.49437991757212	0.153879	Appendix Fig. S1f, g			32.7207086656319	0.937525			
smc4-aid_wapl-dtag_plus_dtag	8.59213256244986	0.2216	Appendix Fig. S1f, g			35.2572132009184	1.02609			
smc4-aid_wapl-dtag_plus_dtag	9.05228395503687	0.249987	Appendix Fig. S1f, g			38.1452888952531	1.12693			
smc4-aid_wapl-dtag_plus_dtag	8.82183379944067	0.23577	Appendix Fig. S1f, g			35.1649220934878	1.022867			
smc4-aid_wapl-dtag_plus_dtag	8.13831168831169	0.193603	Appendix Fig. S1f, g			35.0798951048951	1.019899			
smc4-aid_wapl-dtag_plus_dtag	7.38822670360587	0.14733	Appendix Fig. S1f, g			34.1463178918884	0.987302			
smc4-aid_wapl-dtag_plus_dtag	7.03614719555111	0.125611	Appendix Fig. S1f, g			39.8255637137768	1.185599			
smc4-aid_wapl-dtag_plus_dtag	7.21248066986007	0.136489	Appendix Fig. S1f, g			35.3750235733414	1.030203			
smc4-aid_wapl-dtag_plus_dtag	6.48288274681569	0.09148	Appendix Fig. S1f, g			4.30884055782107	-0.05451			
smc4-aid_wapl-dtag_plus_dtag	7.30708966338993	0.142325	Appendix Fig. S1f, g			40.581799225499	1.212004			
smc4-aid_wapl-dtag_plus_dtag	7.93915619685083	0.181317	Appendix Fig. S1f, g			30.1764598306542	0.848689			
smc4-aid_wapl-dtag_plus_dtag	7.75399172087522	0.169895	Appendix Fig. S1f, g			25.6332544845259	0.690058			
smc4-aid_wapl-dtag_plus_dtag	8.21449422855459	0.198303	Appendix Fig. S1f, g			37.0206218698947	1.087661			
smc4-aid_wapl-dtag_plus_dtag	8.71864388411242	0.229404	Appendix Fig. S1f, g			29.0236796474243	0.808439			
smc4-aid_wapl-dtag_plus_dtag	7.84712693514244	0.17564	Appendix Fig. S1f, g			37.2179856665561	1.094553			
