image_name	condition	spearman_correlation_coefficient	separation_score	figure_panel
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-02-79.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.892099573843591	-0.01551	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-02-79.czi #4.tif_registered.tif	wt_g2_two_sister_labelled	0.872068244145795	0.03715	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-02-79.czi #5.tif_registered.tif	wt_g2_two_sister_labelled	0.856242422489085	0.078753	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-03-80.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.892663183475449	-0.01699	Fig EV1i
220126_5388_wt_c2_rep1_fully_G2_15h_release_zoom4_8-03-80.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.855505892211702	0.080689	Fig EV1i
220126_5388_wt_c2_rep2_fully_G2_15h_release_zoom4_8-01-72.tif_registered.tif	wt_g2_two_sister_labelled	0.880372140713761	0.01532	Fig EV1i
220126_5388_wt_c2_rep2_fully_G2_15h_release_zoom4_8-02-74.tif_registered.tif	wt_g2_two_sister_labelled	0.892149129024566	-0.01564	Fig EV1i
220126_5388_wt_c2_rep2_fully_G2_15h_release_zoom4_8-03-75.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.900070147903793	-0.03646	Fig EV1i
220126_5388_wt_c2_rep2_fully_G2_15h_release_zoom4_8-03-75.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.898293313560851	-0.03179	Fig EV1i
220126_5388_wt_c2_rep2_fully_G2_15h_release_zoom4_8-05-76-78.tif_registered.tif	wt_g2_two_sister_labelled	0.904931796261884	-0.04924	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-02-49-50.tif_registered.tif	wt_g2_two_sister_labelled	0.812406705486035	0.193989	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-03-56.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.899192060736828	-0.03415	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-03-56.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.8514212790691	0.091427	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-03-56.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.816696392791924	0.182712	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-04-57.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.882883275271169	0.008719	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-04-57.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.888670734292895	-0.0065	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-04-57.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.840297538377545	0.120669	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-05-58.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.840355945539717	0.120515	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-05-58.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.862398050924094	0.062571	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-06-59.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.912973746169311	-0.07038	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep1_zoom4_8-06-59.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.875378543739573	0.028448	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-60.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.894884832655078	-0.02283	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-60.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.883012535899068	0.008379	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-60.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.875250544042745	0.028784	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-62.czi #1.tif_registered.tif	wt_g2_two_sister_labelled	0.871985611956382	0.037367	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-62.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.876356624001592	0.025876	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-01-62.czi #4.tif_registered.tif	wt_g2_two_sister_labelled	0.900333153066454	-0.03715	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-02-61.czi #2.tif_registered.tif	wt_g2_two_sister_labelled	0.848782995747067	0.098362	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-02-61.czi #3.tif_registered.tif	wt_g2_two_sister_labelled	0.869392763565865	0.044183	Fig EV1i
220601_5517_wt_fully_15h_release_g2_rep2_zoom4_8-02-61.czi #4.tif_registered.tif	wt_g2_two_sister_labelled	0.865251095163394	0.055071	Fig EV1i
211108_5325_WT_12h_release_fully_30min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-01-10.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.914940949479008	-0.07555	Fig EV1g, h
211108_5325_WT_12h_release_fully_30min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-01-10.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.9116187158971	-0.06682	Fig EV1g, h
211108_5325_WT_12h_release_fully_30min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-01-10.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.912216209698638	-0.06839	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.901629310205168	-0.04056	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.917336282992332	-0.08185	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.924234310527503	-0.09999	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.923097627289719	-0.097	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #6.tif_registered.tif	wt_prometa_two_sister_labelled	0.916849773072196	-0.08057	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #7.tif_registered.tif	wt_prometa_two_sister_labelled	0.931502562239284	-0.11909	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #8.tif_registered.tif	wt_prometa_two_sister_labelled	0.916018219491758	-0.07839	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07..czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.921523784435193	-0.09286	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.917421630776623	-0.08208	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #5.tif_registered.tif	wt_prometa_two_sister_labelled	0.900366012782664	-0.03724	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #6.tif_registered.tif	wt_prometa_two_sister_labelled	0.908852194061281	-0.05955	Fig EV1g, h
211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #7.tif_registered.tif	wt_prometa_two_sister_labelled	0.880617277556418	0.014676	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-06-06.tif_registered.tif	wt_prometa_two_sister_labelled	0.850878408351264	0.092854	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-07-07-08.tif_registered.tif	wt_prometa_two_sister_labelled	0.891488492542013	-0.0139	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.896098890668523	-0.02602	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.883677368430388	0.006632	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.859965253076081	0.068966	Fig EV1g, h
220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.880226953747483	0.015702	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-14.tif_registered.tif	wt_prometa_two_sister_labelled	0.894036802851069	-0.0206	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-15.tif_registered.tif	wt_prometa_two_sister_labelled	0.880007547463228	0.016279	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.872886384422441	0.034999	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.907519295374657	-0.05604	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.923065549059962	-0.09691	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.89260239212286	-0.01683	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #5.tif_registered.tif	wt_prometa_two_sister_labelled	0.891740750757236	-0.01457	Fig EV1g, h
220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #6.tif_registered.tif	wt_prometa_two_sister_labelled	0.836242794786256	0.131328	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.906411492231736	-0.05313	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.890605538597392	-0.01158	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.864723042930841	0.056459	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.804714474714866	0.21421	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #5.tif_registered.tif	wt_prometa_two_sister_labelled	0.849986008656731	0.0952	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #6.tif_registered.tif	wt_prometa_two_sister_labelled	0.866239453834721	0.052473	Fig EV1g, h
220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #7.tif_registered.tif	wt_prometa_two_sister_labelled	0.90615198739124	-0.05245	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.848860311295762	0.098159	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.845103417725149	0.108035	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.859921962930349	0.06908	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #5.tif_registered.tif	wt_prometa_two_sister_labelled	0.846744199344254	0.103722	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #6.tif_registered.tif	wt_prometa_two_sister_labelled	0.89817244867031	-0.03147	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #7.tif_registered.tif	wt_prometa_two_sister_labelled	0.889185764046759	-0.00785	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #8.tif_registered.tif	wt_prometa_two_sister_labelled	0.88829965216827	-0.00552	Fig EV1g, h
220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #9.tif_registered.tif	wt_prometa_two_sister_labelled	0.849061988181836	0.097629	Fig EV1g, h
220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.883347958328385	0.007497	Fig EV1g, h
220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.911124885728888	-0.06552	Fig EV1g, h
220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.91416450175583	-0.07351	Fig EV1g, h
220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.90528344045095	-0.05017	Fig EV1g, h
220530_5517_WT_fully_prometa_rep1_stlc-05-03.tif_registered.tif	wt_prometa_two_sister_labelled	0.891371854045156	-0.0136	Fig EV1g, h
220530_5517_WT_fully_prometa_rep2_stlc-01-68-04.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.843605274822349	0.111974	Fig EV1g, h
220530_5517_WT_fully_prometa_rep2_stlc-01-68-04.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.851207997433328	0.091987	Fig EV1g, h
220530_5517_WT_fully_prometa_rep2_stlc-01-68-04.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.88060408545709	0.014711	Fig EV1g, h
220530_5517_WT_fully_prometa_rep2_stlc-01-68-04.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.850828518309049	0.092985	Fig EV1g, h
220530_5517_WT_fully_prometa_rep2_stlc-01-68-04.czi #5.tif_registered.tif	wt_prometa_two_sister_labelled	0.893920073082623	-0.02029	Fig EV1g, h
220530_5517_WT_fully_prometa_rep3_stlc-01-68_05.czi #1.tif_registered.tif	wt_prometa_two_sister_labelled	0.892206495825018	-0.01579	Fig EV1g, h
220530_5517_WT_fully_prometa_rep3_stlc-01-68_05.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.905832756224959	-0.05161	Fig EV1g, h
220530_5517_WT_fully_prometa_rep4_stlc-01-06.czi #2.tif_registered.tif	wt_prometa_two_sister_labelled	0.848077954267258	0.100216	Fig EV1g, h
220530_5517_WT_fully_prometa_rep4_stlc-01-06.czi #3.tif_registered.tif	wt_prometa_two_sister_labelled	0.868974824660743	0.045282	Fig EV1g, h
220530_5517_WT_fully_prometa_rep4_stlc-01-06.czi #4.tif_registered.tif	wt_prometa_two_sister_labelled	0.871176858735271	0.039493	Fig EV1g, h
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-03-21.czi #1.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.726820735661264	0.418978	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-03-21.czi #2.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.777412464382	0.285982	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-03-21.czi #3.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.789948743097557	0.253026	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-03-21.czi #4.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.818823877067563	0.177119	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-03-21.czi #6.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.754168349342996	0.347086	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-19-20.czi #1.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.784006390395549	0.268648	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep1-19-20.czi #2.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.778300708265694	0.283647	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1_g2_rep2-08-23.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.649245926988492	0.622908	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #1.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.781645294853535	0.274855	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #2.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.782896819154796	0.271565	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #3.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.776562981034986	0.288215	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #4.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.726872103363531	0.418843	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #5.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.746404998424081	0.367495	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #6.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.707792635408397	0.468999	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #8.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.730555030402474	0.409161	Fig. EV2f
211108_5325_WT_12h_release_hemi_noRO_zoom4_8_stain_scc1_cycb1g2_rep2-07-22.czi #9.tif_registered.tif	wt_g2_one_sister_labelled_no_ro3306	0.658975976868636	0.597329	Fig. EV2f
220202_5388_2056_smc4_dep_c1_rep1_fully_zoom4_8-01-142.czi #1.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.834685413937241	0.135422	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_fully_zoom4_8-01-142.czi #2.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.88382612899556	0.00624	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_fully_zoom4_8-01-142.czi #3.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.844709152214654	0.109072	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep1_fully_zoom4_8-02-43.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.813872095191324	0.190136	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_fully_zoom4_8-02-141.czi #1.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.887472245855542	-0.00334	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_fully_zoom4_8-02-141.czi #2.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.85911581341155	0.071199	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_fully_zoom4_8-02-141.czi #3.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.882795003174015	0.008951	Fig EV3h
220202_5388_2056_smc4_dep_c1_rep2_fully_zoom4_8-02-141.czi #4.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.876408539079851	0.02574	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_fully_zoom4_8-01-135.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.822865361215736	0.166495	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_fully_zoom4_8-02-136.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.904139918983023	-0.04716	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_fully_zoom4_8-03-137.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.854723860388987	0.082745	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_fully_zoom4_8-05-138.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.902799946604095	-0.04364	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep1_fully_zoom4_8-06-139.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.875694802986928	0.027616	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep2_fully_zoom4_8-01-134.czi #1.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.871093202608082	0.039713	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep2_fully_zoom4_8-01-134.czi #2.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.867655021559767	0.048751	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep2_fully_zoom4_8-02-133.czi #1.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.891895829961429	-0.01497	Fig EV3h
220202_5388_2056_smc4_dep_c2_rep2_fully_zoom4_8-02-133.czi #3.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.822263529936582	0.168077	Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_fully_rep1-03-38.czi #2.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.809751331822264	0.200969	Fig EV3h
220531_5517_2056_SMC4_dep_g2_15h_fully_rep1-04-39.tif_registered.tif	smc4_dep_g2_two_sister_labelled	0.855258241208905	0.08134	Fig EV3h
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep1-01-14.czi #1.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.889390456226302	-0.00839	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep1-01-14.czi #2.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.877166284240549	0.023748	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep1-01-14.czi #4.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.908112341235891	-0.0576	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep1-02-15.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.887299607318404	-0.00289	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #1.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.879388646350751	0.017906	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #2.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.890947681881534	-0.01248	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #3.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.869030641461914	0.045135	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #4.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.872224497132289	0.036739	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #5.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.875880948429653	0.027127	Fig EV3g
5275_2056_smc4_depleted_fully_prometa_30min_stlc_zoom5_rep2-01-13.czi #6.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.912710521266681	-0.06969	Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-01-88-90.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.89475077395152	-0.02248	Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-02-97-98.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.869528678228109	0.043826	Fig EV3g
220124_5388_2056_c1_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-02-97-99.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.879687237530398	0.017121	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-01-02.czi #1.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.883237792366816	0.007787	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-01-02.czi #3.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.88851984021706	-0.0061	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-01-02.czi #4.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.910905422469369	-0.06495	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep1_prometa_60min_15h_release_fully_zoom5-01-02.czi #5.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.91241534516406	-0.06892	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_fully_zoom5-02-03.czi #1.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.86733273323292	0.049598	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_fully_zoom5-02-03.czi #2.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.898192329382152	-0.03153	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_fully_zoom5-02-03.czi #3.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.904581499179922	-0.04832	Fig EV3g
220124_5388_2056_c2_smc4_depleted_rep2_prometa_60min_15h_release_fully_zoom5-02-03.czi #4.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.865578135650851	0.054211	Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_fully_stlc_rep1-01-70.czi #2.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.85966347626503	0.06976	Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_fully_stlc_rep1-01-70.czi #5.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.874260070344651	0.031388	Fig EV3g
220530_5517_2056_smc4_dep_15h_g2_fully_stlc_rep1-01-70.czi #7.tif_registered.tif	smc4_dep_prometa_two_sister_labelled	0.905938175101108	-0.05189	Fig EV3g
